judgement_id,study,judge_id,left,right,won,lost,score,time_taken,comment
2336,nuisance_slider,71,11,1,,,7,7094,""
2335,vehicle_slider,81,22,19,,,-10,9008,""
2334,vehicle_slider,67,4,13,,,10,10183,""
2333,violation_pairs,75,7,3,7,3,,3419,""
2332,violation_slider,61,12,11,,,-1,10199,""
2331,violation_pairs,69,25,15,15,25,,3421,""
2330,vehicle_pairs,74,13,21,13,21,,3431,""
2329,vehicle_pairs,66,19,18,19,18,,2953,""
2328,violation_slider,62,6,12,,,-8,1345,drone isn't on the ground so it's harde to judge whether it's in the park or not. Also because it's relativley novel technology harder to assess.
2327,vehicle_slider,60,8,1,,,10,10493,""
2326,vehicle_slider,57,23,12,,,-5,10435,""
2325,violation_pairs,76,8,17,17,8,,4203,""
2324,nuisance_pairs,82,18,16,16,18,,5921,""
2323,nuisance_pairs,70,10,2,10,2,,3919,""
2322,violation_pairs,75,22,7,7,22,,3927,""
2321,vehicle_slider,68,5,12,,,-5,13237,""
2320,violation_pairs,69,6,20,20,6,,2292,""
2319,vehicle_pairs,74,8,18,8,18,,3632,""
2318,vehicle_pairs,66,3,4,3,4,,3095,""
2317,nuisance_pairs,77,23,21,23,21,,8737,""
2316,violation_slider,58,14,10,,,-10,7901,""
2315,vehicle_pairs,59,5,20,5,20,,3130,""
2314,nuisance_slider,72,23,1,,,4,9037,""
2313,violation_slider,63,16,14,,,7,7354,""
2312,nuisance_slider,71,25,10,,,5,9283,""
2311,violation_pairs,69,19,13,13,19,,8724,""
2310,violation_pairs,76,22,23,22,23,,4335,""
2309,nuisance_pairs,70,25,5,25,5,,2051,""
2308,violation_pairs,75,7,13,7,13,,2920,""
2307,vehicle_pairs,66,5,18,5,18,,2926,""
2306,vehicle_pairs,74,16,11,16,11,,2938,""
2305,vehicle_slider,81,21,5,,,8,9321,""
2304,vehicle_pairs,59,20,24,24,20,,7908,""
2303,nuisance_pairs,82,7,10,7,10,,3094,""
2302,vehicle_slider,78,2,8,,,-8,6802,""
2301,nuisance_pairs,70,0,18,0,18,,4498,""
2300,vehicle_slider,67,15,25,,,-10,9315,""
2299,violation_slider,64,3,15,,,1,17744,""
2298,violation_slider,61,5,2,,,3,6736,""
2297,violation_pairs,75,23,9,9,23,,3052,""
2296,vehicle_pairs,66,10,13,10,13,,3315,""
2295,vehicle_pairs,74,3,4,3,4,,4479,""
2294,violation_pairs,76,3,6,3,6,,3342,""
2293,nuisance_pairs,82,11,19,19,11,,4013,""
2292,vehicle_slider,60,12,18,,,10,7420,""
2291,vehicle_slider,57,14,21,,,-10,5388,""
2290,violation_slider,58,17,9,,,10,9133,""
2289,violation_slider,63,16,7,,,9,8564,""
2288,nuisance_pairs,77,10,2,2,10,,14991,""
2287,violation_pairs,75,22,9,9,22,,3410,""
2286,nuisance_pairs,70,1,15,15,1,,4560,""
2285,vehicle_pairs,66,7,3,3,7,,3438,""
2284,nuisance_slider,72,24,2,,,5,15833,""
2283,violation_pairs,76,8,2,8,2,,8318,""
2282,violation_pairs,69,8,1,1,8,,4005,""
2281,nuisance_slider,71,12,7,,,7,9140,""
2280,vehicle_pairs,74,7,8,7,8,,4576,""
2279,vehicle_slider,78,5,7,,,10,19772,""
2278,nuisance_pairs,82,9,20,9,20,,6288,""
2277,vehicle_pairs,59,14,22,22,14,,5741,""
2276,vehicle_slider,68,15,13,,,-10,9550,""
2275,violation_slider,61,16,11,,,-5,8368,""
2274,violation_pairs,75,11,2,2,11,,3190,""
2273,vehicle_slider,81,2,4,,,-7,8073,""
2272,vehicle_pairs,66,2,9,9,2,,2049,""
2271,vehicle_slider,57,21,23,,,6,4668,""
2270,vehicle_pairs,73,8,19,8,19,,10176,""
2269,nuisance_pairs,70,15,12,12,15,,7269,""
2268,vehicle_slider,67,13,2,,,9,12721,""
2267,violation_pairs,69,7,22,22,7,,18,""
2266,violation_pairs,69,5,7,7,5,,9284,""
2265,vehicle_slider,60,5,8,,,10,10709,""
2264,vehicle_pairs,66,5,8,8,5,,3756,""
2263,vehicle_pairs,74,22,21,22,21,,4328,""
2262,violation_pairs,75,6,20,6,20,,3470,""
2261,violation_slider,63,3,1,,,6,14087,""
2260,violation_slider,58,12,11,,,-1,9238,""
2259,vehicle_pairs,59,11,20,20,11,,2618,""
2258,nuisance_pairs,82,14,3,14,3,,5298,""
2257,vehicle_slider,57,14,11,,,-10,4705,""
2256,violation_pairs,76,9,17,9,17,,3791,""
2255,nuisance_slider,65,16,4,,,-5,10328,""
2254,vehicle_pairs,66,6,21,6,21,,2399,""
2253,violation_pairs,75,6,8,6,8,,2394,""
2252,nuisance_slider,71,19,7,,,8,7282,""
2251,vehicle_pairs,74,3,9,9,3,,4707,""
2250,vehicle_pairs,59,22,6,22,6,,4690,""
2249,violation_slider,61,9,14,,,10,8034,""
2248,vehicle_slider,81,10,17,,,3,7448,""
2247,nuisance_pairs,70,5,13,13,5,,2918,""
2246,vehicle_slider,68,23,9,,,10,8599,""
2245,vehicle_pairs,66,4,20,20,4,,4050,""
2244,violation_pairs,75,16,23,23,16,,11473,""
2243,violation_pairs,76,22,19,22,19,,3758,""
2242,violation_slider,64,22,16,,,-10,7685,""
2241,vehicle_slider,57,19,16,,,-3,9397,""
2240,nuisance_pairs,77,3,24,3,24,,5640,""
2239,vehicle_pairs,73,8,14,14,8,,15281,""
2238,violation_pairs,69,11,6,6,11,,3399,""
2237,nuisance_pairs,70,2,9,9,2,,3393,""
2236,vehicle_pairs,74,16,17,17,16,,4506,""
2235,vehicle_pairs,59,0,13,13,0,,5986,""
2234,nuisance_slider,72,17,25,,,-7,14983,""
2233,vehicle_slider,60,5,22,,,10,9351,""
2232,vehicle_pairs,66,20,1,1,20,,1968,""
2231,violation_pairs,76,18,23,18,23,,5443,""
2230,violation_slider,58,3,7,,,10,6031,""
2229,vehicle_slider,67,6,19,,,-10,8503,""
2228,nuisance_slider,71,2,23,,,-5,8794,""
2227,violation_pairs,69,8,15,15,8,,4330,""
2226,nuisance_pairs,70,1,23,1,23,,4922,""
2225,vehicle_pairs,66,22,15,15,22,,3207,""
2224,vehicle_slider,81,5,18,,,4,12456,""
2223,violation_slider,61,21,15,,,10,7421,""
2222,nuisance_slider,65,21,23,,,1,37309,""
2221,nuisance_pairs,77,17,5,17,5,,3819,""
2220,vehicle_pairs,74,16,1,1,16,,4864,""
2219,vehicle_slider,68,20,9,,,10,8206,""
2218,violation_slider,64,18,14,,,9,9603,""
2217,vehicle_slider,78,10,18,,,-8,5946,""
2216,violation_slider,63,21,19,,,2,12585,""
2215,vehicle_pairs,59,11,19,19,11,,4254,""
2214,vehicle_pairs,66,19,22,22,19,,3090,""
2213,violation_pairs,76,25,11,25,11,,5085,""
2212,violation_pairs,69,21,2,2,21,,5973,""
2211,vehicle_slider,57,0,4,,,-10,6774,""
2210,violation_slider,58,17,14,,,10,8748,""
2209,nuisance_pairs,70,11,16,16,11,,3385,""
2208,nuisance_pairs,77,19,14,14,19,,4510,""
2207,violation_pairs,75,21,2,2,21,,3625,""
2206,vehicle_pairs,74,15,7,15,7,,4012,""
2205,vehicle_pairs,66,11,3,3,11,,2595,""
2204,vehicle_slider,60,17,10,,,-10,11513,""
2203,vehicle_slider,67,7,21,,,-10,7029,""
2202,vehicle_pairs,59,22,8,22,8,,5936,""
2201,nuisance_slider,71,24,4,,,-3,17360,""
2200,violation_slider,61,10,3,,,10,8336,""
2199,nuisance_pairs,70,17,6,17,6,,2849,""
2198,vehicle_slider,78,6,21,,,2,10372,""
2197,violation_pairs,76,24,14,14,24,,9261,""
2196,violation_pairs,75,12,13,13,12,,2292,""
2195,vehicle_pairs,66,10,20,10,20,,3414,""
2194,nuisance_pairs,77,11,16,16,11,,6912,""
2193,violation_pairs,69,21,19,21,19,,8662,""
2192,vehicle_slider,68,8,13,,,1,19416,""
2191,vehicle_pairs,74,15,25,15,25,,3112,""
2190,vehicle_slider,57,23,7,,,8,4964,""
2189,nuisance_pairs,70,10,3,3,10,,3296,""
2188,violation_pairs,75,11,6,6,11,,3852,""
2187,violation_slider,64,15,13,,,-10,7868,""
2186,nuisance_slider,72,19,18,,,5,25423,""
2185,vehicle_pairs,66,15,25,15,25,,1873,""
2184,violation_slider,58,3,21,,,-9,8672,""
2183,vehicle_pairs,59,7,14,7,14,,2152,""
2182,vehicle_pairs,74,3,2,3,2,,5612,""
2181,vehicle_slider,67,18,10,,,10,4802,""
2180,nuisance_pairs,70,16,25,25,16,,2473,""
2179,vehicle_pairs,66,0,12,0,12,,2472,""
2178,violation_slider,63,11,5,,,6,6258,""
2177,violation_pairs,75,12,10,10,12,,10175,""
2176,vehicle_pairs,59,21,7,7,21,,5089,""
2175,vehicle_slider,57,25,2,,,9,4529,""
2174,violation_slider,61,12,13,,,5,5985,""
2173,nuisance_pairs,77,7,14,14,7,,4520,""
2172,nuisance_pairs,70,12,13,12,13,,4666,""
2171,vehicle_pairs,66,7,25,7,25,,2635,""
2170,violation_pairs,76,12,2,12,2,,8630,""
2169,vehicle_slider,60,4,23,,,10,6756,""
2168,violation_pairs,69,21,12,12,21,,27393,is a drone a vehicle?
2167,vehicle_slider,78,17,24,,,-4,8864,""
2166,vehicle_slider,67,20,9,,,10,7804,""
2165,vehicle_pairs,74,1,10,1,10,,12279,""
2164,violation_slider,64,17,11,,,-10,11662,""
2163,vehicle_pairs,66,15,23,15,23,,2079,""
2162,vehicle_slider,57,13,16,,,-4,6721,""
2161,vehicle_pairs,59,1,20,1,20,,5149,""
2160,violation_slider,63,24,18,,,-8,11471,""
2159,violation_slider,58,23,8,,,8,11467,""
2158,nuisance_pairs,70,18,4,18,4,,3084,""
2157,violation_slider,61,1,2,,,-10,6550,""
2156,vehicle_pairs,66,4,5,5,4,,3101,""
2155,nuisance_slider,71,9,3,,,4,16811,""
2154,vehicle_slider,60,20,2,,,10,6984,""
2153,nuisance_pairs,70,3,4,3,4,,2653,""
2152,vehicle_pairs,66,22,21,22,21,,2355,""
2151,vehicle_pairs,59,22,19,22,19,,2332,""
2150,vehicle_slider,67,12,22,,,10,8163,""
2149,vehicle_slider,57,19,6,,,7,5119,""
2148,nuisance_pairs,70,4,8,8,4,,5508,""
2147,vehicle_pairs,66,13,19,13,19,,3258,""
2146,vehicle_pairs,59,9,2,9,2,,4675,""
2145,violation_slider,61,21,14,,,10,5761,""
2144,vehicle_slider,68,12,16,,,10,11439,""
2143,violation_slider,64,8,2,,,-3,11760,""
2142,vehicle_pairs,66,3,10,3,10,,1989,""
2141,vehicle_slider,60,13,5,,,-10,7858,""
2140,vehicle_slider,57,6,4,,,-10,6378,""
2139,violation_slider,63,16,5,,,-8,13445,""
2138,violation_slider,58,10,16,,,-8,14053,""
2137,vehicle_pairs,59,11,10,10,11,,4250,""
2136,nuisance_pairs,70,4,6,6,4,,15030,""
2135,vehicle_pairs,66,15,20,15,20,,3405,""
2134,violation_slider,61,6,5,,,-1,7803,""
2133,vehicle_slider,67,4,23,,,10,11518,""
2132,nuisance_slider,65,12,10,,,4,8577,""
2131,vehicle_pairs,66,6,19,6,19,,2610,""
2130,vehicle_pairs,59,16,4,16,4,,5246,""
2129,vehicle_slider,57,9,18,,,-10,4971,""
2128,vehicle_slider,60,23,20,,,-10,14846,""
2127,vehicle_pairs,66,4,6,6,4,,2946,""
2126,violation_slider,61,18,21,,,-2,7551,""
2125,violation_slider,64,1,16,,,-10,17081,""
2124,vehicle_pairs,59,13,4,4,13,,7266,""
2123,vehicle_pairs,66,9,15,9,15,,3211,""
2122,vehicle_slider,57,15,6,,,-10,5693,""
2121,nuisance_slider,65,20,17,,,3,12603,""
2120,violation_slider,63,1,8,,,-9,14022,""
2119,vehicle_slider,67,3,22,,,-10,19172,""
2118,vehicle_pairs,66,10,15,15,10,,2684,""
2117,violation_slider,58,3,16,,,-9,10134,""
2116,nuisance_pairs,70,21,8,8,21,,5140,""
2115,vehicle_pairs,66,6,5,6,5,,2457,""
2114,vehicle_slider,57,20,7,,,9,5171,""
2113,violation_slider,61,18,15,,,10,6145,""
2112,vehicle_pairs,59,2,1,2,1,,2823,""
2111,vehicle_pairs,66,18,1,1,18,,2458,""
2110,vehicle_pairs,59,13,3,3,13,,4452,""
2109,vehicle_slider,60,21,7,,,10,5965,""
2108,vehicle_pairs,66,1,11,1,11,,3531,""
2107,vehicle_slider,57,19,14,,,9,5121,""
2106,violation_slider,61,11,23,,,10,5780,""
2105,violation_slider,58,20,11,,,-10,13851,""
2104,vehicle_pairs,59,17,9,9,17,,3042,""
2103,nuisance_slider,65,15,22,,,1,11502,""
2102,vehicle_pairs,66,17,23,17,23,,5089,""
2101,vehicle_slider,57,1,19,,,-9,5224,""
2100,vehicle_slider,60,19,14,,,10,7253,""
2099,vehicle_pairs,59,5,8,8,5,,12296,""
2098,violation_slider,61,18,13,,,10,14271,""
2097,vehicle_slider,57,15,4,,,-10,5350,""
2096,vehicle_slider,60,20,18,,,-10,13104,""
2095,vehicle_slider,57,22,21,,,-10,6284,""
2094,vehicle_pairs,59,18,6,6,18,,6892,""
2093,vehicle_slider,57,3,1,,,-3,7492,""
2092,vehicle_slider,57,23,19,,,-7,4510,""
2091,vehicle_slider,57,11,12,,,9,10074,""
891,violation_pairs,48,20,14,14,20,,9465,""
892,vehicle_pairs,45,2,7,7,2,,5491,""
893,violation_pairs,48,4,1,1,4,,4711,""
894,violation_pairs,48,12,5,12,5,,5185,""
895,vehicle_pairs,45,24,16,24,16,,10989,""
896,violation_pairs,48,1,22,22,1,,2801,""
897,violation_pairs,48,20,9,9,20,,1934,""
898,violation_pairs,48,21,7,7,21,,2000,""
899,vehicle_pairs,45,10,14,10,14,,6534,""
900,violation_pairs,46,23,8,23,8,,8723,""
901,violation_pairs,48,23,11,23,11,,3117,""
902,vehicle_pairs,45,4,10,10,4,,4192,""
903,violation_pairs,48,4,19,19,4,,3238,""
904,violation_pairs,46,2,3,3,2,,7029,""
905,vehicle_pairs,45,17,24,17,24,,3713,""
906,violation_pairs,46,23,14,14,23,,3269,""
907,vehicle_pairs,45,14,16,14,16,,3257,""
908,violation_pairs,46,1,18,1,18,,3082,""
909,vehicle_pairs,45,19,9,9,19,,2569,""
910,violation_pairs,48,13,8,13,8,,10818,""
911,vehicle_pairs,45,2,14,2,14,,2842,""
912,violation_pairs,48,20,19,20,19,,3750,""
913,vehicle_pairs,45,18,11,11,18,,4511,""
914,violation_pairs,47,18,16,16,18,,15253,""
915,violation_pairs,48,3,16,3,16,,1902,""
916,violation_pairs,46,24,6,24,6,,10109,""
917,vehicle_pairs,45,17,25,17,25,,2322,""
918,violation_pairs,48,13,10,10,13,,2626,""
919,vehicle_pairs,45,4,19,19,4,,3824,""
920,violation_pairs,48,23,14,14,23,,3026,""
921,violation_pairs,46,16,6,16,6,,6277,""
922,vehicle_pairs,45,16,7,7,16,,2274,""
923,violation_slider,49,13,17,,,5,9576,""
924,violation_pairs,46,7,25,7,25,,2825,""
925,violation_pairs,47,5,19,19,5,,13042,""
926,violation_pairs,46,14,10,14,10,,2034,""
927,vehicle_pairs,45,21,12,12,21,,4971,""
928,violation_pairs,48,24,22,22,24,,8061,""
929,vehicle_pairs,45,1,19,1,19,,2257,""
930,violation_slider,49,13,3,,,9,6519,""
931,violation_pairs,47,18,22,22,18,,3605,""
932,violation_pairs,48,24,17,17,24,,3337,""
933,violation_pairs,46,5,19,19,5,,6284,""
934,vehicle_pairs,45,20,16,20,16,,3793,""
935,violation_pairs,47,6,16,16,6,,3814,""
936,violation_slider,49,21,6,,,2,5398,""
937,violation_pairs,48,0,10,0,10,,3750,""
938,violation_pairs,47,11,3,3,11,,1622,""
939,vehicle_pairs,45,0,4,0,4,,2454,""
940,violation_pairs,46,10,17,17,10,,3109,""
941,violation_pairs,48,2,18,2,18,,2516,""
942,violation_pairs,47,3,12,3,12,,2606,""
943,violation_pairs,46,12,14,14,12,,2215,""
944,vehicle_pairs,45,15,5,15,5,,3467,""
945,violation_pairs,46,23,3,3,23,,1816,""
946,violation_pairs,47,1,5,1,5,,2539,""
947,vehicle_pairs,45,6,20,6,20,,1869,""
948,violation_pairs,47,9,16,9,16,,2176,""
949,vehicle_pairs,45,12,2,2,12,,2318,""
950,violation_pairs,48,3,17,3,17,,6310,""
951,violation_pairs,46,19,4,19,4,,4004,""
952,violation_slider,49,13,16,,,-2,10371,""
953,violation_pairs,47,13,16,16,13,,2894,""
954,vehicle_pairs,45,2,19,2,19,,2550,""
955,violation_pairs,48,25,1,1,25,,2428,""
956,violation_pairs,46,24,22,22,24,,2333,""
957,violation_pairs,46,23,12,23,12,,2007,""
958,vehicle_pairs,45,3,20,3,20,,2830,""
959,violation_pairs,48,18,10,10,18,,2832,""
960,violation_pairs,47,18,4,18,4,,4430,""
961,nuisance_pairs,50,15,17,17,15,,6079,""
962,violation_pairs,46,0,3,0,3,,2576,""
963,vehicle_pairs,45,23,13,23,13,,2573,""
964,violation_pairs,48,15,7,7,15,,2614,""
965,nuisance_pairs,51,11,13,13,11,,7131,""
966,violation_pairs,46,21,17,17,21,,1626,""
967,violation_slider,49,16,20,,,-1,9246,""
968,violation_pairs,47,19,9,9,19,,3712,""
969,vehicle_pairs,45,12,20,12,20,,3006,""
970,violation_pairs,46,7,21,7,21,,1673,""
971,nuisance_pairs,51,20,11,20,11,,3184,""
972,violation_pairs,48,21,22,22,21,,4666,""
973,nuisance_pairs,50,8,18,8,18,,6445,""
974,violation_pairs,46,10,20,10,20,,1980,""
975,vehicle_pairs,45,24,10,10,24,,2520,""
976,violation_pairs,46,2,13,2,13,,1508,""
977,violation_pairs,48,6,5,6,5,,2647,""
978,vehicle_pairs,45,2,21,2,21,,2255,""
979,violation_pairs,47,10,23,10,23,,6055,""
980,nuisance_pairs,50,25,3,25,3,,6339,""
981,vehicle_pairs,45,12,19,12,19,,3718,""
982,violation_pairs,46,5,8,8,5,,4993,""
983,violation_pairs,47,1,15,15,1,,5574,""
984,violation_pairs,46,3,10,3,10,,2036,""
985,vehicle_pairs,45,11,7,7,11,,2562,""
986,violation_slider,49,23,24,,,1,13728,""
987,nuisance_pairs,50,9,15,9,15,,5206,""
988,violation_pairs,46,13,16,13,16,,2511,""
989,vehicle_pairs,45,23,5,23,5,,3617,""
990,violation_pairs,47,3,25,3,25,,4561,""
991,vehicle_pairs,45,24,7,7,24,,2732,""
992,violation_pairs,48,14,5,14,5,,14217,""
993,nuisance_pairs,50,11,14,14,11,,5094,""
994,violation_pairs,47,11,21,21,11,,3467,""
995,violation_pairs,46,21,11,11,21,,5365,""
996,violation_pairs,48,13,5,13,5,,1688,""
997,vehicle_pairs,45,24,21,24,21,,3929,""
998,violation_pairs,48,5,17,17,5,,1798,""
999,violation_pairs,47,0,21,0,21,,4196,""
1000,violation_pairs,46,19,11,11,19,,4197,""
1001,violation_pairs,48,9,4,9,4,,1444,""
1002,nuisance_pairs,50,12,16,12,16,,5879,""
1003,vehicle_pairs,45,23,20,23,20,,2704,""
1004,violation_slider,49,5,21,,,1,13073,""
1005,violation_pairs,48,25,24,25,24,,3450,""
1006,violation_pairs,46,20,2,2,20,,4240,""
1007,violation_pairs,47,4,11,11,4,,6063,""
1008,violation_pairs,48,25,20,25,20,,1948,""
1009,violation_pairs,46,12,19,12,19,,2314,""
1010,violation_slider,49,12,16,,,-4,6004,""
1011,violation_pairs,48,9,7,7,9,,1653,""
1012,violation_pairs,47,22,12,22,12,,2180,""
1013,violation_pairs,46,15,7,15,7,,2248,""
1014,violation_pairs,48,19,7,7,19,,1666,""
1015,nuisance_pairs,50,24,15,15,24,,10508,""
1016,violation_pairs,47,21,23,21,23,,3481,""
1017,violation_pairs,48,24,1,1,24,,2101,""
1018,violation_pairs,46,3,9,9,3,,4746,""
1019,nuisance_pairs,50,16,13,13,16,,2656,""
1020,violation_pairs,48,18,0,0,18,,2794,""
1021,violation_pairs,46,5,11,11,5,,1668,""
1022,vehicle_pairs,45,9,22,9,22,,16295,""
1023,violation_pairs,48,10,25,10,25,,2486,""
1024,violation_pairs,46,19,9,9,19,,1793,""
1025,nuisance_pairs,50,14,4,14,4,,3703,""
1026,violation_pairs,47,4,22,22,4,,6584,""
1027,violation_slider,49,4,3,,,9,11116,""
1028,nuisance_slider,53,17,22,,,-3,9073,""
1029,violation_pairs,48,24,13,13,24,,2380,""
1030,vehicle_pairs,45,11,0,0,11,,2910,""
1031,violation_pairs,46,5,16,16,5,,2645,""
1032,nuisance_pairs,50,11,20,20,11,,2840,""
1033,violation_pairs,48,4,6,6,4,,1372,""
1034,violation_pairs,46,19,0,0,19,,2213,""
1035,nuisance_pairs,50,12,21,12,21,,2185,""
1036,vehicle_pairs,45,11,23,23,11,,3490,""
1037,violation_pairs,48,10,8,10,8,,2792,""
1038,violation_slider,49,17,4,,,-6,6548,""
1039,violation_pairs,46,24,12,24,12,,2282,""
1040,violation_pairs,47,1,24,1,24,,7382,""
1041,nuisance_slider,53,17,13,,,-8,6100,""
1042,nuisance_pairs,50,6,23,6,23,,3071,""
1043,violation_pairs,48,8,25,8,25,,2250,""
1044,violation_pairs,46,7,20,7,20,,1782,""
1045,vehicle_pairs,45,8,24,24,8,,3649,""
1046,violation_pairs,48,6,12,6,12,,1495,""
1047,violation_pairs,47,18,6,6,18,,3334,""
1048,violation_pairs,46,21,8,8,21,,1869,""
1049,vehicle_pairs,45,24,23,24,23,,2577,""
1050,nuisance_pairs,50,21,2,2,21,,4042,""
1051,violation_pairs,48,18,6,6,18,,2156,""
1052,violation_pairs,46,1,6,1,6,,1650,""
1053,violation_slider,49,20,23,,,-1,6353,""
1054,violation_pairs,47,14,4,14,4,,2486,""
1055,nuisance_slider,53,21,5,,,-5,6181,""
1056,violation_pairs,46,22,20,22,20,,1066,""
1057,violation_pairs,46,17,5,17,5,,23,""
1058,nuisance_pairs,50,11,13,13,11,,2137,""
1059,violation_pairs,48,24,5,24,5,,2135,""
1060,vehicle_pairs,45,24,15,15,24,,2983,""
1061,violation_pairs,47,15,23,15,23,,2652,""
1062,violation_pairs,46,9,11,9,11,,2382,""
1063,violation_pairs,46,16,4,16,4,,22,""
1064,vehicle_pairs,45,20,17,17,20,,2119,""
1065,violation_pairs,48,3,12,3,12,,2677,""
1066,violation_pairs,46,18,24,24,18,,1979,""
1067,vehicle_pairs,45,21,16,16,21,,3216,""
1068,nuisance_pairs,50,12,14,12,14,,6369,""
1069,nuisance_slider,53,7,24,,,-9,7536,""
1070,violation_pairs,46,20,1,1,20,,2035,""
1071,violation_pairs,48,16,4,16,4,,3980,""
1072,violation_pairs,48,8,4,8,4,,26,""
1073,violation_slider,49,13,25,,,1,9275,""
1074,nuisance_slider,54,11,10,,,-1,20092,""
1075,violation_pairs,47,13,14,14,13,,6648,""
1076,violation_pairs,46,4,14,14,4,,1368,""
1077,vehicle_pairs,45,1,15,15,1,,2433,""
1078,nuisance_pairs,50,0,9,0,9,,3458,""
1079,violation_pairs,48,22,18,22,18,,2923,""
1080,vehicle_pairs,45,10,22,22,10,,1878,""
1081,violation_pairs,46,22,12,22,12,,2405,""
1082,nuisance_pairs,50,25,8,25,8,,2243,""
1083,violation_pairs,46,4,8,8,4,,1424,""
1084,vehicle_pairs,45,22,16,22,16,,2270,""
1085,violation_pairs,47,8,18,18,8,,5195,""
1086,nuisance_slider,54,21,5,,,-2,6179,""
1087,violation_pairs,46,15,19,15,19,,1593,""
1088,violation_slider,49,13,24,,,-2,6977,""
1089,violation_pairs,48,12,16,12,16,,5156,""
1090,nuisance_pairs,50,24,21,21,24,,3768,""
1091,violation_pairs,46,19,20,19,20,,2272,""
1092,violation_pairs,47,20,19,20,19,,3584,""
1093,violation_pairs,48,22,13,22,13,,1505,""
1094,nuisance_slider,53,5,24,,,1,11281,""
1095,vehicle_pairs,45,6,13,13,6,,5107,""
1096,nuisance_pairs,50,20,6,20,6,,2352,""
1097,nuisance_slider,54,6,13,,,5,4790,""
1098,violation_pairs,46,20,9,9,20,,2279,""
1099,vehicle_pairs,55,16,3,3,16,,3959,""
1100,violation_pairs,47,10,19,10,19,,3014,""
1101,vehicle_pairs,45,18,9,9,18,,2046,""
1102,violation_pairs,46,18,22,22,18,,1388,""
1103,nuisance_pairs,51,24,15,15,24,,1321,""
1104,violation_pairs,48,9,3,3,9,,3848,""
1105,violation_slider,49,25,9,,,8,6965,""
1106,nuisance_slider,53,20,2,,,-10,4013,""
1107,nuisance_pairs,50,23,18,23,18,,3486,""
1108,violation_pairs,46,0,15,0,15,,1596,""
1109,violation_pairs,47,17,18,17,18,,2443,""
1110,vehicle_pairs,45,18,2,2,18,,2442,""
1111,violation_pairs,48,25,2,25,2,,2435,""
1112,violation_pairs,48,25,14,25,14,,63,""
1113,vehicle_pairs,55,7,5,7,5,,4362,""
1114,violation_pairs,46,1,10,1,10,,1957,""
1115,nuisance_pairs,50,15,21,15,21,,2511,""
1116,nuisance_pairs,51,21,2,2,21,,4068,""
1117,vehicle_pairs,45,18,17,17,18,,2260,""
1118,nuisance_slider,54,4,11,,,1,6836,""
1119,violation_pairs,48,0,14,0,14,,1799,""
1120,violation_pairs,47,21,8,8,21,,3603,""
1121,violation_pairs,46,10,2,10,2,,2006,""
1122,vehicle_pairs,55,15,21,15,21,,3532,""
1123,nuisance_slider,53,11,7,,,10,6487,""
1124,violation_pairs,46,22,4,22,4,,1533,""
1125,violation_slider,49,25,19,,,-1,7293,""
1126,nuisance_pairs,51,15,9,15,9,,3789,""
1127,vehicle_pairs,45,3,23,3,23,,3731,""
1128,nuisance_pairs,50,10,1,10,1,,4588,""
1129,violation_pairs,47,24,22,22,24,,3177,""
1130,violation_pairs,46,13,5,13,5,,1364,""
1131,violation_pairs,48,1,9,1,9,,4565,""
1132,vehicle_pairs,55,9,18,9,18,,3068,""
1133,vehicle_pairs,45,18,23,23,18,,2007,""
1134,nuisance_pairs,50,19,1,19,1,,2233,""
1135,nuisance_slider,54,12,8,,,-8,6467,""
1136,nuisance_slider,53,8,12,,,10,4113,""
1137,violation_pairs,48,8,23,8,23,,1832,""
1138,violation_pairs,46,1,7,1,7,,3038,""
1139,vehicle_pairs,45,15,17,15,17,,2260,""
1140,violation_pairs,47,11,5,5,11,,4353,""
1141,nuisance_pairs,50,6,25,25,6,,2412,""
1142,violation_pairs,48,2,13,13,2,,1866,""
1143,violation_pairs,46,16,9,9,16,,2246,""
1144,nuisance_slider,54,8,21,,,2,4023,""
1145,violation_pairs,48,2,20,20,2,,1706,""
1146,nuisance_slider,53,5,16,,,-2,4362,""
1147,violation_pairs,47,21,0,0,21,,2793,""
1148,nuisance_pairs,51,16,12,12,16,,8451,""
1149,violation_slider,49,0,8,,,-10,8986,""
1150,violation_pairs,46,3,11,3,11,,2135,""
1151,vehicle_pairs,45,10,5,10,5,,4238,""
1152,nuisance_pairs,50,23,12,12,23,,3856,""
1153,violation_pairs,48,22,16,22,16,,1903,""
1154,violation_pairs,47,22,13,22,13,,2194,""
1155,vehicle_pairs,45,0,5,0,5,,1460,""
1156,nuisance_pairs,51,12,14,12,14,,2653,""
1157,violation_pairs,46,11,20,20,11,,2391,""
1158,nuisance_pairs,50,16,21,21,16,,2114,""
1159,nuisance_slider,53,5,19,,,10,3979,""
1160,violation_pairs,48,17,4,17,4,,2373,""
1161,vehicle_pairs,45,15,11,15,11,,1627,""
1162,violation_pairs,47,3,16,3,16,,2224,""
1163,nuisance_slider,54,4,17,,,9,5824,""
1164,violation_pairs,46,25,14,14,25,,1789,""
1165,nuisance_pairs,50,12,2,12,2,,2144,""
1166,violation_slider,49,1,19,,,-10,5571,""
1167,vehicle_pairs,45,11,9,9,11,,2004,""
1168,violation_pairs,46,12,4,12,4,,1456,""
1169,violation_pairs,48,20,5,20,5,,3019,""
1170,nuisance_slider,53,25,6,,,10,3551,""
